Vinted,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Vinted+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Schneider%20Electric,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Schneider%20Electric+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
CleverCards,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=CleverCards+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
QuintoAndar,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=QuintoAndar+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
TaniHub,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=TaniHub+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Pennylane,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Pennylane+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Kushki,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Kushki+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
OSOME,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=OSOME+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Flash%20Express,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Flash%20Express+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
wefox,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=wefox+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Addi,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Addi+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Bitpanda,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Bitpanda+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
BukuKas,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=BukuKas+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Bitso,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Bitso+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Cognite,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Cognite+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Airwallex,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Airwallex+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Einride,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Einride+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
SoundCloud,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=SoundCloud+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Lingokids,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Lingokids+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Altonomy,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Altonomy+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Coinsquare,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Coinsquare+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Traveloka,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Traveloka+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
MatchMove%20Pay,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=MatchMove%20Pay+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Betterfly,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Betterfly+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
TravelPerk,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=TravelPerk+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Lightyear,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Lightyear+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Alameda%20Research,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Alameda%20Research+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
NotCo,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=NotCo+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Zenyum,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Zenyum+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Malt,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Malt+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Mambu,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Mambu+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Kepler%20Communications,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Kepler%20Communications+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Agicap,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Agicap+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Volta%20Trucks,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Volta%20Trucks+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Halodoc,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Halodoc+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Amartha,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Amartha+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Fenergo,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Fenergo+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Lilium,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Lilium+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Satellogic,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Satellogic+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
MaaS%20Global,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=MaaS%20Global+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Flink%20Food,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Flink%20Food+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Razor%20Group,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Razor%20Group+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Loft,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Loft+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Upflow,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Upflow+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Forto,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Forto+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Veriff,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Veriff+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
dott,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=dott+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Wolt,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Wolt+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Thunes,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Thunes+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Back%20Market,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Back%20Market+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Sanity%20Group,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Sanity%20Group+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Brainly,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Brainly+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
ŌURA,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=ŌURA+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Woowa%20Bros,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Woowa%20Bros+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
SkyWatch,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=SkyWatch+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Superb,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Superb+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
OroraTech,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=OroraTech+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Gojek,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Gojek+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Wave,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Wave+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Linktree,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Linktree+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Buser,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Buser+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Mekari,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Mekari+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Kaseya,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Kaseya+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Creditas,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Creditas+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
SafetyCulture,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=SafetyCulture+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Ankorstore,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Ankorstore+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Numbers%20Protocol,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Numbers%20Protocol+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Culture%20Amp,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Culture%20Amp+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Viberate,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Viberate+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Trax,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Trax+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Vestiaire%20Collective,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Vestiaire%20Collective+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Habyt,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Habyt+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Interactio,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Interactio+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Xanadu,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Xanadu+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
99%20Minutos,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=99%20Minutos+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Pleo,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Pleo+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Financeit,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Financeit+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Airtm,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Airtm+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Doktor.se,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Doktor.se+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Careem,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Careem+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
OneFootball,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=OneFootball+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
parcelLab,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=parcelLab+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Virtuo,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Virtuo+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
&Open,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=&Open+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Sendinblue,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Sendinblue+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
ELEMENT%20Insurance,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=ELEMENT%20Insurance+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Contentful,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Contentful+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Nordigen,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Nordigen+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Spryker%20Systems,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Spryker%20Systems+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
HiFiBiO,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=HiFiBiO+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
Gympass,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=Gympass+startup&as_epq=&as_oq=&as_eq=logo&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:qsvga,iar:w",
